corp_code,corp_name,stock_code,rcept_no,rcept_dt,report_nm,is_correction,is_extraordinary
00560122,한울소재과학,091440,20241108000522,20241108,주주총회소집공고,False,False
00560122,한울소재과학,091440,20240313001704,20240313,주주총회소집공고,False,False
00560122,한울소재과학,091440,20240109000214,20240109,[기재정정]주주총회소집공고,True,False
00560122,한울소재과학,091440,20240105000228,20240105,주주총회소집공고,False,False
01042359,지엘팜텍,204840,20260311003622,20260311,주주총회소집공고,False,False
01042359,지엘팜텍,204840,20250311000331,20250311,주주총회소집공고,False,False
01042359,지엘팜텍,204840,20240311000479,20240311,주주총회소집공고,False,False
01042359,지엘팜텍,204840,20240213001333,20240213,주주총회소집공고,False,False
00962223,지니언스,263860,20260309001514,20260309,주주총회소집공고,False,False
00962223,지니언스,263860,20250307000796,20250307,주주총회소집공고,False,False
00962223,지니언스,263860,20240306000429,20240306,주주총회소집공고,False,False
00619640,에코앤드림,101360,20260310002244,20260310,주주총회소집공고,False,False
00619640,에코앤드림,101360,20250307000426,20250307,주주총회소집공고,False,False
00619640,에코앤드림,101360,20240311000715,20240311,주주총회소집공고,False,False
00305570,서울리거,043710,20260312000056,20260312,[기재정정]주주총회소집공고,True,False
00305570,서울리거,043710,20260310002566,20260310,주주총회소집공고,False,False
00305570,서울리거,043710,20250307000407,20250307,주주총회소집공고,False,False
00305570,서울리거,043710,20240913000387,20240913,[기재정정]주주총회소집공고,True,False
00305570,서울리거,043710,20240910000722,20240910,주주총회소집공고,False,False
00305570,서울리거,043710,20240318000883,20240318,[기재정정]주주총회소집공고,True,False
00305570,서울리거,043710,20240314001773,20240315,주주총회소집공고,False,False
01764099,링크솔루션,474650,20260311003858,20260311,주주총회소집공고,False,False
00140955,한솔케미칼,014680,20260310003035,20260310,[기재정정]주주총회소집공고,True,False
00140955,한솔케미칼,014680,20260224004631,20260225,주주총회소집공고,False,False
00140955,한솔케미칼,014680,20250217001122,20250217,주주총회소집공고,False,False
00140955,한솔케미칼,014680,20240220001765,20240220,주주총회소집공고,False,False
01375822,에이프릴바이오,397030,20260310002638,20260310,주주총회소집공고,False,False
01375822,에이프릴바이오,397030,20250313000157,20250313,주주총회소집공고,False,False
01375822,에이프릴바이오,397030,20240305000237,20240305,주주총회소집공고,False,False
00475718,이엠앤아이,083470,20260316000343,20260316,[기재정정]주주총회소집공고,True,False
00475718,이엠앤아이,083470,20260316000295,20260316,주주총회소집공고,False,False
00475718,이엠앤아이,083470,20250321001583,20250321,[기재정정]주주총회소집공고,True,False
00475718,이엠앤아이,083470,20250314001092,20250314,주주총회소집공고,False,False
00475718,이엠앤아이,083470,20250124000941,20250124,[기재정정]주주총회소집공고,True,False
00475718,이엠앤아이,083470,20250123000565,20250123,주주총회소집공고,False,False
00475718,이엠앤아이,083470,20240312000631,20240312,주주총회소집공고,False,False
00197476,코엔텍,029960,20250411001750,20250411,주주총회소집공고,False,False
00197476,코엔텍,029960,20250314000461,20250314,주주총회소집공고,False,False
00197476,코엔텍,029960,20240311000248,20240311,주주총회소집공고,False,False
01185867,퓨쳐메디신,341170,20260427000479,20260427,주주총회소집공고,False,False
01185867,퓨쳐메디신,341170,20260316000723,20260316,주주총회소집공고,False,False
01185867,퓨쳐메디신,341170,20250313000274,20250313,주주총회소집공고,False,False
01185867,퓨쳐메디신,341170,20240314000240,20240314,주주총회소집공고,False,False
00563545,두산테스나,131970,20260310003017,20260310,주주총회소집공고,False,False
00563545,두산테스나,131970,20250304000659,20250304,주주총회소집공고,False,False
00563545,두산테스나,131970,20240304000513,20240304,주주총회소집공고,False,False
00580056,스맥,099440,20260311004639,20260311,주주총회소집공고,False,False
00580056,스맥,099440,20250226003650,20250226,주주총회소집공고,False,False
00580056,스맥,099440,20240228006467,20240228,주주총회소집공고,False,False
00585538,에스에너지,095910,20260312000367,20260312,주주총회소집공고,False,False
00585538,에스에너지,095910,20250311001134,20250311,주주총회소집공고,False,False
00585538,에스에너지,095910,20240314000314,20240314,주주총회소집공고,False,False
00596677,매커스,093520,20260311003406,20260311,주주총회소집공고,False,False
00596677,매커스,093520,20250312000516,20250312,주주총회소집공고,False,False
00596677,매커스,093520,20240313001471,20240313,주주총회소집공고,False,False
00599106,네오리진,094860,20260316001293,20260316,주주총회소집공고,False,False
00599106,네오리진,094860,20250312000854,20250312,주주총회소집공고,False,False
00599106,네오리진,094860,20240315000001,20240315,주주총회소집공고,False,False
00620558,에이비프로바이오,195990,20260326001418,20260326,[기재정정]주주총회소집공고,True,False
00620558,에이비프로바이오,195990,20260316001495,20260316,주주총회소집공고,False,False
00620558,에이비프로바이오,195990,20260105000376,20260105,[기재정정]주주총회소집공고,True,False
00620558,에이비프로바이오,195990,20251218000316,20251218,주주총회소집공고,False,False
00620558,에이비프로바이오,195990,20250321001243,20250321,[기재정정]주주총회소집공고,True,False
00620558,에이비프로바이오,195990,20250321001197,20250321,[기재정정]주주총회소집공고,True,False
00620558,에이비프로바이오,195990,20250319000920,20250319,[기재정정]주주총회소집공고,True,False
00620558,에이비프로바이오,195990,20250313000885,20250313,주주총회소집공고,False,False
00620558,에이비프로바이오,195990,20240415000839,20240415,주주총회소집공고,False,False
00620558,에이비프로바이오,195990,20240325000686,20240325,[기재정정]주주총회소집공고,True,False
00620558,에이비프로바이오,195990,20240321001228,20240321,[기재정정]주주총회소집공고,True,False
00620558,에이비프로바이오,195990,20240314001105,20240314,주주총회소집공고,False,False
00654175,피엠티,147760,20260316000432,20260316,주주총회소집공고,False,False
00654175,피엠티,147760,20250304000420,20250304,주주총회소집공고,False,False
00654175,피엠티,147760,20240308000429,20240308,주주총회소집공고,False,False
00694942,이미지스,115610,20260312000386,20260312,[기재정정]주주총회소집공고,True,False
00694942,이미지스,115610,20260311003362,20260311,주주총회소집공고,False,False
00694942,이미지스,115610,20250311001030,20250311,주주총회소집공고,False,False
00694942,이미지스,115610,20250213001099,20250213,주주총회소집공고,False,False
00694942,이미지스,115610,20240312000832,20240312,[기재정정]주주총회소집공고,True,False
00694942,이미지스,115610,20240312000780,20240312,주주총회소집공고,False,False
00778235,TS인베스트먼트,246690,20260312000899,20260312,주주총회소집공고,False,False
00778235,TS인베스트먼트,246690,20250306000139,20250306,주주총회소집공고,False,False
00778235,TS인베스트먼트,246690,20240307000700,20240307,주주총회소집공고,False,False
00861997,휴먼테크놀로지,175140,20260316000521,20260316,주주총회소집공고,False,False
00861997,휴먼테크놀로지,175140,20250314001087,20250314,[기재정정]주주총회소집공고,True,False
00861997,휴먼테크놀로지,175140,20250313001254,20250313,주주총회소집공고,False,False
00861997,휴먼테크놀로지,175140,20240313001746,20240314,주주총회소집공고,False,False
00861997,휴먼테크놀로지,175140,20240118000296,20240118,주주총회소집공고,False,False
00866451,워트,396470,20260309001353,20260309,주주총회소집공고,False,False
00866451,워트,396470,20250306000208,20250306,주주총회소집공고,False,False
00866451,워트,396470,20240312000362,20240312,[기재정정]주주총회소집공고,True,False
00866451,워트,396470,20240307000403,20240307,주주총회소집공고,False,False
00916516,흥국에프엔비,189980,20260316000683,20260316,주주총회소집공고,False,False
00916516,흥국에프엔비,189980,20250310000536,20250310,주주총회소집공고,False,False
00916516,흥국에프엔비,189980,20240313001500,20240313,주주총회소집공고,False,False
00956028,엑세스바이오,950130,20260312000839,20260312,주주총회소집공고,False,False
00956028,엑세스바이오,950130,20250311000413,20250311,주주총회소집공고,False,False
00956028,엑세스바이오,950130,20240308000164,20240308,주주총회소집공고,False,False
01037214,킵스파마,256940,20260316000383,20260316,[기재정정]주주총회소집공고,True,False
01037214,킵스파마,256940,20260313001372,20260316,주주총회소집공고,False,False
01037214,킵스파마,256940,20250317000362,20250317,[기재정정]주주총회소집공고,True,False
01037214,킵스파마,256940,20250313000638,20250313,주주총회소집공고,False,False
01037214,킵스파마,256940,20240321002047,20240322,[기재정정]주주총회소집공고,True,False
01037214,킵스파마,256940,20240314000881,20240314,주주총회소집공고,False,False
01042979,휴마시스,205470,20260316001079,20260316,주주총회소집공고,False,False
01042979,휴마시스,205470,20250306000555,20250306,주주총회소집공고,False,False
01042979,휴마시스,205470,20240307000373,20240307,주주총회소집공고,False,False
00536286,윈팩,097800,20260312001309,20260312,주주총회소집공고,False,False
00536286,윈팩,097800,20250312000756,20250312,주주총회소집공고,False,False
00536286,윈팩,097800,20240314000931,20240314,주주총회소집공고,False,False
01785056,엔에이치스팩30호,466910,20260309001303,20260309,주주총회소집공고,False,False
01785056,엔에이치스팩30호,466910,20260304000609,20260304,주주총회소집공고,False,False
01785056,엔에이치스팩30호,466910,20250310000320,20250310,주주총회소집공고,False,False
01785056,엔에이치스팩30호,466910,20240219000292,20240219,주주총회소집공고,False,False
01931585,엔에이치스팩32호,0054V0,20260304000629,20260304,주주총회소집공고,False,False
00957735,클리오,237880,20260316000294,20260316,주주총회소집공고,False,False
00957735,클리오,237880,20250313000834,20250313,주주총회소집공고,False,False
00957735,클리오,237880,20240312000309,20240312,주주총회소집공고,False,False
00118044,동원수산,030720,20260305000092,20260305,주주총회소집공고,False,False
00118044,동원수산,030720,20250306000175,20250306,주주총회소집공고,False,False
00118044,동원수산,030720,20240307000220,20240307,주주총회소집공고,False,False
00624378,마이크로투나노,424980,20260312000274,20260312,주주총회소집공고,False,False
00624378,마이크로투나노,424980,20250312000246,20250312,주주총회소집공고,False,False
00624378,마이크로투나노,424980,20240314001029,20240314,주주총회소집공고,False,False
00106881,인디에프,014990,20260312000267,20260312,주주총회소집공고,False,False
00106881,인디에프,014990,20250425000680,20250425,주주총회소집공고,False,False
00106881,인디에프,014990,20250313000782,20250313,주주총회소집공고,False,False
00106881,인디에프,014990,20240314001060,20240314,주주총회소집공고,False,False
01437432,디티앤씨알오,383930,20260312000815,20260312,주주총회소집공고,False,False
01437432,디티앤씨알오,383930,20250313000694,20250313,주주총회소집공고,False,False
01437432,디티앤씨알오,383930,20240314000868,20240314,주주총회소집공고,False,False
00120924,매일홀딩스,005990,20260312001088,20260312,주주총회소집공고,False,False
00120924,매일홀딩스,005990,20250313000999,20250313,주주총회소집공고,False,False
00120924,매일홀딩스,005990,20240314000849,20240314,주주총회소집공고,False,False
00128971,디엘건설,001880,20240221001645,20240221,주주총회소집공고,False,False
00479787,인텍플러스,064290,20260312001091,20260312,[기재정정]주주총회소집공고,True,False
00479787,인텍플러스,064290,20260311004201,20260311,주주총회소집공고,False,False
00479787,인텍플러스,064290,20250311001168,20250311,주주총회소집공고,False,False
00479787,인텍플러스,064290,20240313001348,20240313,주주총회소집공고,False,False
01139497,에스제이켐,217910,20260326000608,20260326,[기재정정]주주총회소집공고,True,False
01139497,에스제이켐,217910,20260312000401,20260312,주주총회소집공고,False,False
01139497,에스제이켐,217910,20250320001439,20250320,[기재정정]주주총회소집공고,True,False
01139497,에스제이켐,217910,20250313000617,20250313,주주총회소집공고,False,False
01139497,에스제이켐,217910,20240321001802,20240321,[기재정정]주주총회소집공고,True,False
01139497,에스제이켐,217910,20240313000332,20240313,주주총회소집공고,False,False
01046391,싸이토젠,217330,20260323000659,20260323,[기재정정]주주총회소집공고,True,False
01046391,싸이토젠,217330,20260313001104,20260313,주주총회소집공고,False,False
01046391,싸이토젠,217330,20250314001775,20250314,[기재정정]주주총회소집공고,True,False
01046391,싸이토젠,217330,20250314001716,20250314,주주총회소집공고,False,False
01046391,싸이토젠,217330,20250225004635,20250225,[기재정정]주주총회소집공고,True,False
01046391,싸이토젠,217330,20250224004153,20250224,[기재정정]주주총회소집공고,True,False
01046391,싸이토젠,217330,20250218001613,20250218,[기재정정]주주총회소집공고,True,False
01046391,싸이토젠,217330,20250214002756,20250214,주주총회소집공고,False,False
01046391,싸이토젠,217330,20240906000301,20240906,주주총회소집공고,False,False
01046391,싸이토젠,217330,20240313000367,20240313,[기재정정]주주총회소집공고,True,False
01046391,싸이토젠,217330,20240312001060,20240313,주주총회소집공고,False,False
01046391,싸이토젠,217330,20240202000564,20240202,주주총회소집공고,False,False
01061497,FSN,214270,20260316001693,20260317,주주총회소집공고,False,False
01061497,FSN,214270,20250321001960,20250321,[기재정정]주주총회소집공고,True,False
01061497,FSN,214270,20250317000956,20250317,[기재정정]주주총회소집공고,True,False
01061497,FSN,214270,20250314001570,20250314,주주총회소집공고,False,False
01061497,FSN,214270,20240314000007,20240314,[기재정정]주주총회소집공고,True,False
01061497,FSN,214270,20240313001148,20240313,주주총회소집공고,False,False
01065013,우정바이오,215380,20260316001384,20260316,주주총회소집공고,False,False
01065013,우정바이오,215380,20251114001089,20251114,[기재정정]주주총회소집공고,True,False
01065013,우정바이오,215380,20251017000099,20251017,주주총회소집공고,False,False
01065013,우정바이오,215380,20250313000829,20250313,주주총회소집공고,False,False
01065013,우정바이오,215380,20240318000091,20240318,[기재정정]주주총회소집공고,True,False
01065013,우정바이오,215380,20240314001145,20240314,주주총회소집공고,False,False
01068737,에이치피오,357230,20260318000732,20260318,[기재정정]주주총회소집공고,True,False
01068737,에이치피오,357230,20260316000967,20260316,주주총회소집공고,False,False
01068737,에이치피오,357230,20250312001012,20250312,주주총회소집공고,False,False
01068737,에이치피오,357230,20240313000814,20240313,주주총회소집공고,False,False
01073678,A행동주의드,238120,20260316001346,20260316,주주총회소집공고,False,False
01073678,A행동주의드,238120,20250313000863,20250313,주주총회소집공고,False,False
01073678,A행동주의드,238120,20240307000573,20240307,주주총회소집공고,False,False
01089378,디와이디,219550,20260316001225,20260316,주주총회소집공고,False,False
01089378,디와이디,219550,20251002000530,20251002,주주총회소집공고,False,False
01089378,디와이디,219550,20250612000362,20250612,주주총회소집공고,False,False
01089378,디와이디,219550,20250314001048,20250314,주주총회소집공고,False,False
01089378,디와이디,219550,20250115000312,20250115,[기재정정]주주총회소집공고,True,False
01089378,디와이디,219550,20241220000717,20241220,[기재정정]주주총회소집공고,True,False
01089378,디와이디,219550,20241202000285,20241202,[기재정정]주주총회소집공고,True,False
01089378,디와이디,219550,20241129001996,20241129,[기재정정]주주총회소집공고,True,False
01089378,디와이디,219550,20241118000098,20241118,주주총회소집공고,False,False
01089378,디와이디,219550,20240328001718,20240328,[기재정정]주주총회소집공고,True,False
01089378,디와이디,219550,20240314001655,20240314,주주총회소집공고,False,False
01095704,케이엠제약,225430,20260317000668,20260317,[기재정정]주주총회소집공고,True,False
01095704,케이엠제약,225430,20260316001314,20260316,주주총회소집공고,False,False
01095704,케이엠제약,225430,20250704000289,20250704,주주총회소집공고,False,False
01095704,케이엠제약,225430,20250314000537,20250314,주주총회소집공고,False,False
01095704,케이엠제약,225430,20240320000298,20240320,[기재정정]주주총회소집공고,True,False
01095704,케이엠제약,225430,20240313000719,20240313,주주총회소집공고,False,False
01124680,보라티알,250000,20260312000135,20260312,주주총회소집공고,False,False
01124680,보라티알,250000,20250612000255,20250612,[기재정정]주주총회소집공고,True,False
01124680,보라티알,250000,20250612000158,20250612,[기재정정]주주총회소집공고,True,False
01124680,보라티알,250000,20250610000128,20250610,주주총회소집공고,False,False
01124680,보라티알,250000,20250312000741,20250312,주주총회소집공고,False,False
01124680,보라티알,250000,20240307000456,20240307,주주총회소집공고,False,False
01182259,알피바이오,314140,20260316001366,20260316,주주총회소집공고,False,False
01182259,알피바이오,314140,20250314001240,20250314,주주총회소집공고,False,False
01182259,알피바이오,314140,20240318000924,20240319,[기재정정]주주총회소집공고,True,False
01182259,알피바이오,314140,20240314001087,20240314,주주총회소집공고,False,False
01210066,리파인,377450,20260316001612,20260317,주주총회소집공고,False,False
01210066,리파인,377450,20250909000228,20250909,주주총회소집공고,False,False
01210066,리파인,377450,20250613000294,20250613,주주총회소집공고,False,False
01210066,리파인,377450,20250314000453,20250314,주주총회소집공고,False,False
01210066,리파인,377450,20250212000447,20250212,주주총회소집공고,False,False
01210066,리파인,377450,20240319000312,20240319,[기재정정]주주총회소집공고,True,False
01210066,리파인,377450,20240308000653,20240308,주주총회소집공고,False,False
01210190,모비릭스,348030,20260312000656,20260312,주주총회소집공고,False,False
01210190,모비릭스,348030,20250313000966,20250313,주주총회소집공고,False,False
01210190,모비릭스,348030,20241120000259,20241120,주주총회소집공고,False,False
01210190,모비릭스,348030,20240313000868,20240313,주주총회소집공고,False,False
01222867,제테마,216080,20260311003696,20260311,주주총회소집공고,False,False
01222867,제테마,216080,20250314000677,20250314,주주총회소집공고,False,False
01222867,제테마,216080,20240308000101,20240308,주주총회소집공고,False,False
01226410,씨앤씨인터내셔널,352480,20260316000278,20260316,주주총회소집공고,False,False
01226410,씨앤씨인터내셔널,352480,20251002000614,20251002,주주총회소집공고,False,False
01226410,씨앤씨인터내셔널,352480,20250314001127,20250314,주주총회소집공고,False,False
01226410,씨앤씨인터내셔널,352480,20240314000503,20240314,주주총회소집공고,False,False
01258020,에스바이오메딕스,304360,20260317000711,20260317,[기재정정]주주총회소집공고,True,False
01258020,에스바이오메딕스,304360,20260316000013,20260316,주주총회소집공고,False,False
01258020,에스바이오메딕스,304360,20250325000976,20250325,[기재정정]주주총회소집공고,True,False
01258020,에스바이오메딕스,304360,20250312000171,20250312,주주총회소집공고,False,False
01258020,에스바이오메딕스,304360,20240313000330,20240313,주주총회소집공고,False,False
01261644,레인보우로보틱스,277810,20260313001141,20260313,주주총회소집공고,False,False
01261644,레인보우로보틱스,277810,20250314000930,20250314,주주총회소집공고,False,False
01261644,레인보우로보틱스,277810,20240314000424,20240314,주주총회소집공고,False,False
01299203,그리드위즈,453450,20260316001057,20260316,주주총회소집공고,False,False
01299203,그리드위즈,453450,20250314001484,20250314,주주총회소집공고,False,False
01368637,유일에너테크,340930,20260317000547,20260317,[기재정정]주주총회소집공고,True,False
01368637,유일에너테크,340930,20260316001008,20260316,주주총회소집공고,False,False
01368637,유일에너테크,340930,20250314001327,20250314,주주총회소집공고,False,False
01368637,유일에너테크,340930,20240313000676,20240313,주주총회소집공고,False,False
01393721,포커스에이아이,331380,20260316000801,20260316,주주총회소집공고,False,False
01393721,포커스에이아이,331380,20250508000166,20250508,주주총회소집공고,False,False
01393721,포커스에이아이,331380,20250314001210,20250314,[기재정정]주주총회소집공고,True,False
01393721,포커스에이아이,331380,20250314000916,20250314,주주총회소집공고,False,False
01393721,포커스에이아이,331380,20240812000829,20240812,주주총회소집공고,False,False
01393721,포커스에이아이,331380,20240306000144,20240306,주주총회소집공고,False,False
01406265,와이랩,432430,20260316000175,20260316,주주총회소집공고,False,False
01406265,와이랩,432430,20250314000503,20250314,주주총회소집공고,False,False
01406265,와이랩,432430,20240321001540,20240321,[기재정정]주주총회소집공고,True,False
01406265,와이랩,432430,20240313001346,20240313,주주총회소집공고,False,False
00177199,디씨엠,024090,20260304000441,20260304,주주총회소집공고,False,False
00177199,디씨엠,024090,20250305000356,20250305,주주총회소집공고,False,False
00177199,디씨엠,024090,20240306000204,20240306,주주총회소집공고,False,False
01297898,마음AI,377480,20260311003691,20260311,주주총회소집공고,False,False
01297898,마음AI,377480,20250312000284,20250312,주주총회소집공고,False,False
01297898,마음AI,377480,20240313001699,20240313,주주총회소집공고,False,False
00442455,코스나인,082660,20260316000587,20260316,주주총회소집공고,False,False
00442455,코스나인,082660,20250314000522,20250314,주주총회소집공고,False,False
00442455,코스나인,082660,20240821000514,20240821,주주총회소집공고,False,False
00442455,코스나인,082660,20240704000405,20240704,주주총회소집공고,False,False
00442455,코스나인,082660,20240314001762,20240315,[기재정정]주주총회소집공고,True,False
00442455,코스나인,082660,20240307000842,20240307,주주총회소집공고,False,False
01035942,메디안디노스틱,233250,20260312000992,20260312,주주총회소집공고,False,False
01035942,메디안디노스틱,233250,20250304000002,20250304,주주총회소집공고,False,False
01035942,메디안디노스틱,233250,20241203000022,20241203,주주총회소집공고,False,False
01035942,메디안디노스틱,233250,20240305000025,20240305,주주총회소집공고,False,False
00150536,진양제약,007370,20260319000259,20260319,[기재정정]주주총회소집공고,True,False
00150536,진양제약,007370,20260305001373,20260305,주주총회소집공고,False,False
00150536,진양제약,007370,20250917000274,20250917,주주총회소집공고,False,False
00150536,진양제약,007370,20250314000971,20250314,[기재정정]주주총회소집공고,True,False
00150536,진양제약,007370,20250304000437,20250304,주주총회소집공고,False,False
00150536,진양제약,007370,20240313001752,20240314,[기재정정]주주총회소집공고,True,False
00150536,진양제약,007370,20240304000112,20240304,주주총회소집공고,False,False
00402110,시큐브,131090,20260316001578,20260316,주주총회소집공고,False,False
00402110,시큐브,131090,20250311001165,20250311,주주총회소집공고,False,False
00402110,시큐브,131090,20240312000940,20240312,주주총회소집공고,False,False
01051065,엔비티,236810,20260311004481,20260311,주주총회소집공고,False,False
01051065,엔비티,236810,20251002000442,20251002,주주총회소집공고,False,False
01051065,엔비티,236810,20250314001598,20250314,주주총회소집공고,False,False
01051065,엔비티,236810,20240314000274,20240314,주주총회소집공고,False,False
01701753,유안타제13호기업인수목적,449020,20260112000017,20260112,주주총회소집공고,False,False
01701753,유안타제13호기업인수목적,449020,20251114000081,20251114,주주총회소집공고,False,False
01701753,유안타제13호기업인수목적,449020,20250305000641,20250305,주주총회소집공고,False,False
01701753,유안타제13호기업인수목적,449020,20240306000446,20240306,주주총회소집공고,False,False
00117179,디와이,013570,20260309001749,20260309,주주총회소집공고,False,False
00117179,디와이,013570,20250304000574,20250304,주주총회소집공고,False,False
00117179,디와이,013570,20240305000513,20240305,주주총회소집공고,False,False
00820389,한울비앤씨,214870,20250313000624,20250313,주주총회소집공고,False,False
00820389,한울비앤씨,214870,20240905000219,20240905,주주총회소집공고,False,False
00820389,한울비앤씨,214870,20240502000444,20240502,주주총회소집공고,False,False
00820389,한울비앤씨,214870,20240312000592,20240312,[기재정정]주주총회소집공고,True,False
00820389,한울비앤씨,214870,20240312000426,20240312,주주총회소집공고,False,False
01311310,지아이텍,382480,20260309001546,20260309,주주총회소집공고,False,False
01311310,지아이텍,382480,20250612000033,20250612,주주총회소집공고,False,False
01311310,지아이텍,382480,20250217001718,20250217,주주총회소집공고,False,False
01311310,지아이텍,382480,20240227005714,20240227,[기재정정]주주총회소집공고,True,False
01311310,지아이텍,382480,20240226004073,20240226,[기재정정]주주총회소집공고,True,False
01311310,지아이텍,382480,20240215001105,20240215,주주총회소집공고,False,False
00617998,폴라리스세원,234100,20260311004491,20260311,주주총회소집공고,False,False
00617998,폴라리스세원,234100,20250311001122,20250311,주주총회소집공고,False,False
00617998,폴라리스세원,234100,20240308000760,20240308,주주총회소집공고,False,False
00618410,KS인더스트리,101000,20260311003977,20260311,주주총회소집공고,False,False
00618410,KS인더스트리,101000,20260126000548,20260126,[기재정정]주주총회소집공고,True,False
00618410,KS인더스트리,101000,20260112000354,20260112,주주총회소집공고,False,False
00618410,KS인더스트리,101000,20251104000242,20251104,[기재정정]주주총회소집공고,True,False
00618410,KS인더스트리,101000,20251027000228,20251027,[기재정정]주주총회소집공고,True,False
00618410,KS인더스트리,101000,20251013000241,20251013,[기재정정]주주총회소집공고,True,False
00618410,KS인더스트리,101000,20250930000252,20250930,[기재정정]주주총회소집공고,True,False
00618410,KS인더스트리,101000,20250929000500,20250929,주주총회소집공고,False,False
00618410,KS인더스트리,101000,20250625000507,20250625,주주총회소집공고,False,False
00618410,KS인더스트리,101000,20250313000941,20250313,주주총회소집공고,False,False
00618410,KS인더스트리,101000,20250212000204,20250212,[기재정정]주주총회소집공고,True,False
00618410,KS인더스트리,101000,20250211000567,20250211,주주총회소집공고,False,False
00618410,KS인더스트리,101000,20241114003019,20241114,주주총회소집공고,False,False
00618410,KS인더스트리,101000,20240819000201,20240819,[기재정정]주주총회소집공고,True,False
00618410,KS인더스트리,101000,20240816000041,20240816,[기재정정]주주총회소집공고,True,False
00618410,KS인더스트리,101000,20240814004301,20240814,주주총회소집공고,False,False
00618410,KS인더스트리,101000,20240510000711,20240510,[기재정정]주주총회소집공고,True,False
00618410,KS인더스트리,101000,20240509000593,20240509,주주총회소집공고,False,False
00657783,모델솔루션,417970,20260312000834,20260312,[기재정정]주주총회소집공고,True,False
00657783,모델솔루션,417970,20260311003912,20260311,주주총회소집공고,False,False
00657783,모델솔루션,417970,20250324000572,20250324,[기재정정]주주총회소집공고,True,False
00657783,모델솔루션,417970,20250306000517,20250306,주주총회소집공고,False,False
00657783,모델솔루션,417970,20240603000207,20240603,주주총회소집공고,False,False
00657783,모델솔루션,417970,20240322000286,20240322,[기재정정]주주총회소집공고,True,False
00657783,모델솔루션,417970,20240308000357,20240308,주주총회소집공고,False,False
01416642,다보링크,340360,20260316001347,20260316,주주총회소집공고,False,False
01416642,다보링크,340360,20260107000518,20260107,주주총회소집공고,False,False
01416642,다보링크,340360,20251117000143,20251117,주주총회소집공고,False,False
01416642,다보링크,340360,20250904000062,20250904,주주총회소집공고,False,False
01416642,다보링크,340360,20250425000037,20250425,[기재정정]주주총회소집공고,True,False
01416642,다보링크,340360,20250424000480,20250424,주주총회소집공고,False,False
01416642,다보링크,340360,20250314001274,20250314,주주총회소집공고,False,False
01416642,다보링크,340360,20241112000335,20241112,[기재정정]주주총회소집공고,True,False
01416642,다보링크,340360,20241111000420,20241111,주주총회소집공고,False,False
01416642,다보링크,340360,20240621000527,20240621,주주총회소집공고,False,False
01435489,범한퓨얼셀,382900,20260316001674,20260317,주주총회소집공고,False,False
01435489,범한퓨얼셀,382900,20250313000563,20250313,주주총회소집공고,False,False
01435489,범한퓨얼셀,382900,20240313001204,20240313,주주총회소집공고,False,False
01437858,진시스템,363250,20260316000308,20260316,주주총회소집공고,False,False
01437858,진시스템,363250,20250314000469,20250314,주주총회소집공고,False,False
01437858,진시스템,363250,20240313001146,20240313,주주총회소집공고,False,False
01440153,넥사다이내믹스,351320,20260316000920,20260316,주주총회소집공고,False,False
01440153,넥사다이내믹스,351320,20251231000573,20251231,주주총회소집공고,False,False
01440153,넥사다이내믹스,351320,20250814001423,20250814,주주총회소집공고,False,False
01440153,넥사다이내믹스,351320,20250307001104,20250307,[기재정정]주주총회소집공고,True,False
01440153,넥사다이내믹스,351320,20250307000845,20250307,주주총회소집공고,False,False
01440153,넥사다이내믹스,351320,20241011000090,20241011,주주총회소집공고,False,False
01440153,넥사다이내믹스,351320,20240628000127,20240628,주주총회소집공고,False,False
01440153,넥사다이내믹스,351320,20240308000674,20240308,주주총회소집공고,False,False
01462605,지투파워,388050,20260310002517,20260310,주주총회소집공고,False,False
01462605,지투파워,388050,20251013000222,20251013,주주총회소집공고,False,False
01462605,지투파워,388050,20250310000954,20250310,주주총회소집공고,False,False
01462605,지투파워,388050,20241203000173,20241203,[기재정정]주주총회소집공고,True,False
01462605,지투파워,388050,20241203000100,20241203,주주총회소집공고,False,False
01462605,지투파워,388050,20240308000132,20240308,주주총회소집공고,False,False
01480568,이지바이오,353810,20260316001651,20260317,주주총회소집공고,False,False
01480568,이지바이오,353810,20250314001213,20250314,주주총회소집공고,False,False
01480568,이지바이오,353810,20241129001612,20241129,주주총회소집공고,False,False
01480568,이지바이오,353810,20240319000435,20240319,[기재정정]주주총회소집공고,True,False
01480568,이지바이오,353810,20240314001457,20240314,주주총회소집공고,False,False
01638387,케이지에이,455180,20260313000811,20260313,주주총회소집공고,False,False
01784914,클로봇,466100,20260224002065,20260224,[기재정정]주주총회소집공고,True,False
01784914,클로봇,466100,20260224001153,20260224,[기재정정]주주총회소집공고,True,False
01784914,클로봇,466100,20260224001029,20260224,[기재정정]주주총회소집공고,True,False
01784914,클로봇,466100,20260223003514,20260223,주주총회소집공고,False,False
01784914,클로봇,466100,20250314000546,20250314,[기재정정]주주총회소집공고,True,False
01784914,클로봇,466100,20250312000715,20250312,[기재정정]주주총회소집공고,True,False
01784914,클로봇,466100,20250311001262,20250311,주주총회소집공고,False,False
01406618,비올메디컬,335890,20251022000289,20251022,주주총회소집공고,False,False
01406618,비올메디컬,335890,20250813001446,20250813,주주총회소집공고,False,False
